,user_id,item_id,interaction
4111,744,3231,0
4112,2451,602,0
4113,3351,298,1
4114,1106,3127,1
4115,6311,154,0
4116,867,20,1
4117,327,337,1
4118,6545,2910,1
4119,4960,1218,1
4120,6693,1440,0
4121,3864,573,0
4122,6658,904,0
4123,2526,4121,1
4124,1578,350,1
4125,5270,1245,1
4126,782,3212,1
4127,1877,2301,1
4128,4769,1163,1
4129,3651,2253,0
4130,5434,2358,1
4131,340,10,1
4132,3444,1507,0
4133,2531,2416,0
4134,3640,1524,0
4135,6721,2207,1
4136,4271,3462,0
4137,2175,2874,0
4138,323,4159,1
4139,2833,1326,1
4140,5873,3491,1
4141,5741,2302,0
4142,5664,107,0
4143,5532,1562,1
4144,5986,3408,1
4145,714,2075,1
4146,1282,603,1
4147,1723,4056,0
4148,5026,4136,0
4149,2410,4122,0
4150,5497,2765,1
4151,6470,1862,1
4152,6218,155,0
4153,2595,20,1
4154,3640,656,0
4155,2172,2906,1
4156,5008,1519,0
4157,1689,2106,0
4158,2914,714,1
4159,6897,513,1
4160,2540,3004,1
4161,1747,730,1
4162,5135,237,0
4163,3673,691,0
4164,1426,195,0
4165,905,1654,1
4166,1052,2048,1
4167,1965,3912,1
4168,1533,2692,1
4169,3317,2194,0
4170,4549,551,0
4171,5300,3018,1
4172,3713,1146,0
4173,952,3066,0
4174,2690,2588,0
4175,6377,2390,0
4176,5808,902,0
4177,4112,2148,1
4178,4053,2611,0
4179,723,3019,0
4180,4536,848,0
4181,5304,1571,1
4182,2945,3606,1
4183,1228,2898,0
4184,2106,3590,1
4185,5332,4183,0
4186,469,374,0
4187,5204,3506,1
4188,4215,241,1
4189,6461,3908,0
4190,3751,280,1
4191,4135,728,1
4192,6589,611,1
4193,3183,1057,1
4194,4020,3194,1
4195,6879,563,0
4196,1452,2425,1
4197,4243,1150,0
4198,3283,1454,1
4199,3794,1661,0
4200,2882,3246,0
4201,5089,2107,1
4202,2403,120,1
4203,5826,238,1
4204,2124,281,0
4205,137,1726,1
4206,246,3663,1
4207,134,1499,0
4208,4348,55,0
4209,4829,2191,0
4210,641,2855,0
4211,6112,3066,0
4212,4508,227,1
4213,6961,3388,1
4214,1860,3537,1
4215,3428,2638,0
4216,4380,1937,1
4217,1154,2051,1
4218,3721,2430,0
4219,497,3072,1
4220,5026,3429,1
4221,338,66,1
4222,4180,2013,1
4223,6493,827,0
4224,1710,40,1
4225,5130,2544,0
4226,931,4084,0
4227,3791,4173,0
4228,824,365,1
4229,241,3996,0
4230,6654,969,1
4231,3844,4113,1
4232,4534,1094,1
4233,3465,3115,1
4234,4858,2619,0
4235,3469,4159,0
4236,545,1088,1
4237,5089,2650,0
4238,1826,2108,1
4239,5566,3048,0
4240,563,1658,0
4241,643,754,0
4242,904,2411,0
4243,5930,703,0
4244,1110,1610,1
4245,3736,293,1
4246,3011,3313,1
4247,4613,206,0
4248,6595,57,1
4249,2421,1880,1
4250,5108,2062,1
4251,4767,3041,1
4252,4280,3170,0
4253,4837,2545,1
4254,5732,1488,0
4255,4637,2371,1
4256,2128,3993,0
4257,5223,3334,1
4258,6195,3017,1
4259,2245,1684,1
4260,6420,3935,0
4261,1292,2917,0
4262,5256,2526,0
4263,5161,2892,1
4264,5672,1217,1
4265,180,1794,0
4266,2323,2149,1
4267,2829,1433,0
4268,3831,2870,0
4269,3513,3160,1
4270,6361,373,1
4271,4308,2710,1
4272,3051,332,0
4273,6735,676,1
4274,1263,2635,1
4275,2946,3596,0
4276,619,58,0
4277,2677,3850,0
4278,1821,3987,0
4279,5333,1887,0
4280,1861,927,0
4281,1177,3041,0
4282,6319,503,0
4283,733,4026,0
4284,6200,1186,1
4285,7118,3682,1
4286,6738,2922,0
4287,3864,2595,0
4288,2214,1222,0
4289,4910,764,1
4290,4344,3412,1
4291,3300,2537,0
4292,7074,2484,0
4293,6489,3369,0
4294,6347,3333,0
4295,6742,3441,0
4296,3073,3617,0
4297,6297,629,0
4298,4871,3652,0
4299,5223,1642,0
4300,1691,2985,1
4301,703,2657,1
4302,5130,930,1
4303,2160,2632,1
4304,7118,4134,0
4305,3492,228,0
4306,6184,850,0
4307,907,3417,0
4308,886,2179,1
4309,6650,2563,0
4310,6168,3082,1
4311,4596,3253,0
4312,3842,1229,1
4313,6925,1869,0
4314,4918,2816,0
4315,3249,2129,0
4316,1232,1394,1
4317,5886,3781,0
4318,11,2936,1
4319,6572,1510,1
4320,4600,2333,1
4321,4275,3104,0
4322,3156,480,0
4323,1456,632,1
4324,5513,2980,0
4325,4944,797,1
4326,884,8,1
4327,552,2918,0
4328,636,614,1
4329,1627,2144,0
4330,4006,3564,1
4331,3540,151,1
4332,2137,3308,0
4333,3121,2194,0
4334,5733,1783,0
4335,3619,1470,1
4336,6219,3421,1
4337,282,1486,1
4338,6599,2347,1
4339,2157,1380,1
4340,833,4206,1
4341,3203,2722,1
4342,1081,1507,1
4343,1085,4171,1
4344,162,2279,1
4345,4272,141,1
4346,3552,2021,1
4347,483,3650,1
4348,3833,1049,0
4349,5684,3113,0
4350,3435,2438,1
4351,2610,2554,1
4352,2450,942,0
4353,4215,2216,0
4354,1671,1361,1
4355,3895,1297,1
4356,2676,4059,0
4357,7068,3924,0
4358,130,2875,1
4359,1913,197,1
4360,2312,4112,0
4361,1627,2695,1
4362,2736,1140,0
4363,2833,1953,1
4364,4799,3960,0
4365,2312,3318,1
4366,5072,2049,0
4367,5624,1811,0
4368,3590,2776,0
4369,591,3174,1
4370,1450,3497,0
4371,6685,2436,0
4372,2683,2883,0
4373,4425,3014,0
4374,2544,2687,1
4375,5373,2564,1
4376,5599,3360,0
4377,438,2745,0
4378,2866,3389,0
4379,3167,3777,0
4380,5830,2873,0
4381,5907,431,0
4382,5739,2307,1
4383,5269,2599,1
4384,2306,1080,1
4385,5509,3639,1
4386,4908,2440,0
4387,4350,3500,0
4388,2605,861,0
4389,4836,1246,1
4390,3818,753,1
4391,4395,1650,0
4392,5548,1101,1
4393,3184,2584,0
4394,6190,2556,1
4395,2981,2997,0
4396,5239,2035,0
4397,206,3402,0
4398,1732,4043,1
4399,4613,3815,1
4400,4395,3559,0
4401,5767,3237,0
4402,3095,3566,1
4403,2236,1436,1
4404,907,743,1
4405,5550,2389,1
4406,6243,2719,1
4407,4588,1236,1
4408,3772,3733,0
4409,851,3591,0
4410,1886,836,0
4411,2584,3970,1
4412,3186,1916,1
4413,4112,401,1
4414,2348,98,1
4415,3803,4215,1
4416,440,4204,1
4417,1627,4210,0
4418,3981,1907,0
4419,6368,3494,1
4420,4425,3808,1
4421,5091,1683,1
4422,3367,4127,0
4423,1761,3670,0
4424,3916,1743,1
4425,6489,3159,1
4426,941,1701,0
4427,6354,2705,1
4428,2445,2571,1
4429,4900,387,0
4430,6922,2786,1
4431,5615,2453,0
4432,5516,3973,0
4433,389,3152,0
4434,1244,1042,0
4435,2679,8,1
4436,4353,2173,0
4437,516,2491,1
4438,377,2025,0
4439,5817,1674,0
4440,3771,1574,0
4441,389,2489,1
4442,1750,150,0
4443,2735,869,1
4444,5344,598,1
4445,603,3321,0
4446,1314,2507,1
4447,1468,1253,1
4448,6094,1246,0
4449,6779,3116,0
4450,3602,4221,1
4451,4032,2397,0
4452,965,2239,0
4453,2162,1386,0
4454,1391,4132,1
4455,1329,3093,1
4456,1681,3152,1
4457,1062,2649,1
4458,510,3955,0
4459,1386,216,1
4460,5746,2387,0
4461,6810,1867,1
4462,2495,3797,1
4463,3000,1748,0
4464,3434,293,0
4465,3329,1279,0
4466,3850,326,0
4467,976,550,0
4468,2090,1374,0
4469,1654,4155,0
4470,862,1180,1
4471,2071,45,0
4472,3504,4189,0
4473,5743,1544,1
4474,594,2570,0
4475,1216,3754,0
4476,1968,7,1
4477,4842,3721,1
4478,4643,3376,0
4479,6238,3525,0
4480,1240,3421,1
4481,5997,2623,1
4482,6625,3267,1
4483,4110,2412,1
4484,6031,826,0
4485,3130,1082,1
4486,6093,361,0
4487,3553,2527,0
4488,2198,1850,0
4489,5406,2943,1
4490,6452,686,1
4491,3854,3607,0
4492,5665,3890,0
4493,23,4162,1
4494,4119,1724,0
4495,961,2314,1
4496,5670,61,1
4497,6634,2156,1
4498,2817,2134,1
4499,5045,1069,0
4500,6359,1305,0
4501,4635,124,1
4502,6600,3928,1
4503,6162,349,0
4504,3340,1390,1
4505,6583,3782,0
4506,3197,788,0
4507,4899,1782,1
4508,6962,627,0
4509,4075,595,0
4510,3135,2693,1
4511,6123,1339,0
4512,555,709,0
4513,65,4164,0
4514,1037,1514,1
4515,7107,464,0
4516,465,2243,1
4517,4136,4040,1
4518,2341,4100,1
4519,6276,1211,1
4520,6745,3797,0
4521,6876,2302,1
4522,1940,235,0
4523,4939,1398,1
4524,6815,701,1
4525,2289,1822,1
4526,1550,2752,0
4527,787,3184,1
4528,1074,1758,1
4529,1097,2367,1
4530,3752,1871,0
4531,3755,280,1
4532,4832,481,1
4533,3088,3216,1
4534,4972,347,1
4535,3994,3201,0
4536,4626,1789,0
4537,3275,577,0
4538,581,3432,0
4539,6546,3475,1
4540,624,3935,1
4541,2882,608,0
4542,4539,161,1
4543,6431,744,1
4544,75,3565,1
4545,1436,3298,0
4546,6577,849,1
4547,5053,921,1
4548,4587,2619,0
4549,6247,823,1
4550,7016,1613,1
4551,5972,2410,0
4552,5158,1981,0
4553,4764,725,1
4554,814,3922,1
4555,438,2085,1
4556,6769,3007,0
4557,6827,1097,1
4558,3293,3317,1
4559,341,3845,0
4560,1040,4099,1
4561,2551,2580,1
4562,381,3794,0
4563,614,2950,1
4564,3041,1781,1
4565,5012,1219,1
4566,2976,2994,0
4567,5115,2072,1
4568,5305,1179,1
4569,5024,916,0
4570,983,3310,0
4571,2253,2768,0
4572,1249,2203,0
4573,4809,3816,0
4574,6440,771,0
4575,1357,3519,1
4576,2812,2267,1
4577,1726,2661,0
4578,6555,2875,1
4579,6208,3773,1
4580,817,2410,1
4581,4578,3426,1
4582,5474,2254,0
4583,3929,215,0
4584,874,2822,1
4585,6128,738,0
4586,3713,2774,0
4587,5664,2739,1
4588,6071,1025,0
4589,2877,1091,1
4590,2795,2206,0
4591,2920,613,1
4592,5410,3872,0
4593,4145,1961,1
4594,3325,4172,1
4595,5251,3847,0
4596,6770,232,0
4597,2702,3296,1
4598,3127,2970,0
4599,187,1831,1
4600,540,498,0
4601,437,29,0
4602,2007,2433,1
4603,3713,4116,0
4604,505,3610,1
4605,5145,3798,1
4606,2562,3584,0
4607,54,1800,1
4608,1722,1859,1
4609,3462,2627,0
4610,401,532,1
4611,470,2281,1
4612,6276,2470,1
4613,3627,4216,0
4614,3069,3616,1
4615,2534,284,1
4616,3633,739,1
4617,4832,1089,0
4618,3843,2433,0
4619,1517,3768,0
4620,513,2054,1
4621,3144,1510,0
4622,2693,784,0
4623,4928,2488,0
4624,286,2074,0
4625,3800,3398,0
4626,3087,3335,1
4627,6925,4157,1
4628,3993,1850,1
4629,6776,3496,1
4630,6566,3448,0
4631,242,1642,1
4632,2178,1468,1
4633,5863,1813,0
4634,1631,3566,0
4635,3149,2097,0
4636,7090,1537,0
4637,5258,3974,0
4638,3604,1491,1
4639,3742,517,0
4640,6634,1484,1
4641,2261,3559,0
4642,2686,805,1
4643,1214,3098,1
4644,4129,1750,1
4645,6280,158,0
4646,4913,4161,0
4647,6071,4201,0
4648,3233,2223,0
4649,2099,3412,1
4650,5290,956,1
4651,895,692,1
4652,5256,743,0
4653,1976,200,1
4654,6037,2420,0
4655,657,3164,1
4656,6972,3973,1
4657,3058,3132,1
4658,4336,1769,1
4659,173,3230,1
4660,3131,1679,0
4661,3001,386,0
4662,1458,2690,0
4663,3671,3851,0
4664,5254,1496,0
4665,5774,3167,1
4666,2957,30,0
4667,1114,716,0
4668,4305,4193,0
4669,3771,3683,0
4670,6641,217,0
4671,5187,1783,0
4672,1116,535,1
4673,3976,1949,0
4674,4189,3250,1
4675,4261,2945,1
4676,170,3513,0
4677,3675,1532,1
4678,407,3205,0
4679,6702,533,0
4680,825,747,0
4681,970,3443,0
4682,2052,1388,0
4683,4062,1138,0
4684,3893,3479,1
4685,966,759,0
4686,5147,1029,0
4687,5775,3022,1
4688,6720,126,0
4689,6500,2037,1
4690,2190,1371,0
4691,5899,1003,0
4692,5880,4063,0
4693,5785,7,1
4694,5822,3638,0
4695,4923,39,0
4696,3724,1241,0
4697,833,2653,1
4698,5200,569,0
4699,1499,2332,1
4700,3020,615,1
4701,7006,1241,0
4702,2103,1133,1
4703,4666,1564,0
4704,2189,2055,0
4705,3161,2688,0
4706,5700,889,0
4707,4878,2017,1
4708,1893,1205,1
4709,1721,157,1
4710,1673,2591,1
4711,1795,2855,1
4712,373,2293,0
4713,5047,3179,0
4714,382,1442,0
4715,605,2195,0
4716,5118,2342,1
4717,6944,1864,0
4718,4533,200,0
4719,4054,2914,0
4720,3457,656,1
4721,2775,2388,0
4722,6153,1383,0
4723,2881,2045,0
4724,6136,1782,1
4725,5084,741,0
4726,5464,3296,1
4727,2370,2114,1
4728,5705,1296,0
4729,6815,992,0
4730,644,1194,1
4731,401,2898,1
4732,3301,179,1
4733,3604,3604,1
4734,6154,2767,0
4735,7041,2682,1
4736,176,1727,0
4737,6466,141,0
4738,3502,1546,0
4739,5850,1478,1
4740,97,1221,0
4741,710,1749,1
4742,4153,1065,1
4743,5124,2164,1
4744,6891,453,1
4745,558,2312,0
4746,2613,2374,1
4747,337,3561,0
4748,5905,540,0
4749,16,983,0
4750,264,1586,0
4751,6251,432,0
4752,3249,1864,1
4753,82,4078,1
4754,2164,1128,0
4755,5388,1240,1
4756,6218,202,0
4757,6224,1169,1
4758,7111,2631,0
4759,4393,2836,1
4760,6575,3338,1
4761,6434,3856,0
4762,6772,289,0
4763,1479,2353,1
4764,3218,3148,0
4765,5708,1476,0
4766,394,216,1
4767,6453,1369,1
4768,3032,3750,0
4769,4011,1898,1
4770,5847,1217,0
4771,3679,2438,1
4772,4823,2121,1
4773,187,3908,1
4774,5036,3532,1
4775,814,3658,1
4776,4516,2642,0
4777,2123,1318,1
4778,1733,40,0
4779,799,684,1
4780,5664,1968,0
4781,1592,2144,1
4782,5725,1030,1
4783,4791,2659,0
4784,4250,606,1
4785,6201,4158,1
4786,2767,1483,0
4787,2788,995,0
4788,6826,3702,1
4789,1704,2160,1
4790,1050,2432,1
4791,4353,2720,1
4792,3127,102,0
4793,3340,2172,1
4794,77,614,1
4795,5553,3389,0
4796,4968,3419,0
4797,5806,282,0
4798,19,1502,0
4799,4835,594,1
4800,1929,3912,0
4801,7060,1893,0
4802,2201,3545,0
4803,589,3499,1
4804,2157,2679,0
4805,1013,1956,0
4806,1206,3715,1
4807,3185,2676,1
4808,5041,439,0
4809,6185,570,1
4810,4119,1431,1
4811,1753,2000,1
4812,4455,944,1
4813,5173,2721,1
4814,2324,3625,0
4815,1885,3474,0
4816,279,849,0
4817,2398,2314,1
4818,3459,3176,0
4819,4599,251,0
4820,6944,700,0
4821,752,765,1
4822,6414,2075,1
4823,4322,2806,0
4824,5422,2302,1
4825,6272,2600,1
4826,1357,391,0
4827,3358,1517,0
4828,6559,38,1
4829,4019,3686,1
4830,1169,2254,1
4831,1802,1653,0
4832,6142,4016,1
4833,5735,173,1
4834,1103,1176,0
4835,566,4181,0
4836,2847,194,1
4837,1821,2571,1
4838,6371,1153,0
4839,5481,725,0
4840,1331,543,0
4841,1070,1738,1
4842,6165,298,0
4843,5478,401,0
4844,6751,3357,0
4845,1882,475,1
4846,3723,466,0
4847,5279,706,1
4848,2125,3135,1
4849,6140,466,1
4850,6784,448,1
4851,3681,1390,1
4852,6675,1389,0
4853,5691,3795,0
4854,1780,2457,0
4855,5565,2129,0
4856,7087,2354,0
4857,3127,3641,1
4858,405,936,0
4859,2346,4100,0
4860,4381,2277,1
4861,1848,1677,1
4862,1891,259,0
4863,1775,2561,1
4864,2520,4085,1
4865,1213,1826,1
4866,5763,247,1
4867,1585,663,0
4868,6852,1789,0
4869,6109,1327,1
4870,5622,2065,1
4871,152,3829,1
4872,63,2723,0
4873,4378,2565,1
4874,296,1695,1
4875,5054,2140,1
4876,1282,3578,0
4877,5522,1746,0
4878,1422,1571,1
4879,6464,4213,1
4880,6426,4188,1
4881,2085,1157,0
4882,5743,3364,1
4883,2761,382,1
4884,6367,363,0
4885,5750,1426,1
4886,1788,3793,0
4887,6751,3024,0
4888,3864,3779,0
4889,6804,1176,0
4890,1740,3294,1
4891,6888,1101,1
4892,3924,1074,1
4893,4533,3030,0
4894,5923,2794,0
4895,2973,1491,1
4896,6034,1158,1
4897,6243,3645,1
4898,6887,1391,0
4899,2246,2497,1
4900,5483,2392,1
4901,2112,4060,0
4902,3931,1051,1
4903,4079,172,0
4904,6699,3347,1
4905,1539,213,0
4906,5748,54,1
4907,4183,2697,1
4908,6533,425,1
4909,1365,100,0
4910,1755,2928,1
4911,1080,3342,0
4912,4045,3435,1
4913,586,1480,0
4914,1889,3459,0
4915,6818,2180,1
4916,7029,1143,1
4917,6850,3667,0
4918,6121,3101,0
4919,3273,3688,0
4920,4880,2396,1
4921,3384,2187,0
4922,6501,3402,1
4923,4739,4090,0
4924,1226,1245,0
4925,3747,3243,0
4926,2984,1664,0
4927,5542,3216,0
4928,481,3120,0
4929,4279,1497,0
4930,689,3460,0
4931,3319,3012,1
4932,2278,4012,1
4933,6253,2830,0
4934,2566,814,0
4935,607,2987,0
4936,5095,1728,0
4937,2290,2652,0
4938,226,666,0
4939,459,3128,0
4940,269,125,0
4941,461,3400,1
4942,2861,3558,1
4943,5373,1737,0
4944,5068,777,0
4945,5106,2069,1
4946,5903,4192,0
4947,68,873,1
4948,6017,702,0
4949,2128,3224,1
4950,3554,2992,0
4951,1515,2736,0
4952,2902,2378,1
4953,3288,3834,1
4954,4936,1780,1
4955,2889,4035,0
4956,7017,2520,0
4957,3193,3593,1
4958,2781,3377,0
4959,3628,480,0
4960,3910,2622,0
4961,2714,1901,1
4962,5101,642,0
4963,1442,3207,0
4964,6489,2942,0
4965,606,554,1
4966,3987,115,1
4967,5447,730,0
4968,86,2070,0
4969,4194,3473,1
4970,3641,678,0
4971,5023,3874,1
4972,7110,3258,0
4973,6840,3133,0
4974,2117,2041,1
4975,7021,3,1
4976,6791,559,1
4977,1817,3441,1
4978,2913,3359,0
4979,2660,2430,1
4980,3585,3818,1
4981,3087,3605,1
4982,5776,1257,0
4983,4019,1145,1
4984,962,3631,1
4985,2297,206,1
4986,4572,3521,0
4987,5708,169,0
4988,578,604,1
4989,2794,277,1
4990,5007,2746,1
4991,1790,2088,0
4992,5803,2452,0
4993,923,608,0
4994,5068,92,1
4995,4636,3947,1
4996,5851,765,1
4997,6056,2083,0
4998,1413,3136,1
4999,3429,3210,1
5000,6337,1175,0
5001,51,842,0
5002,1378,1274,0
5003,6355,1397,0
5004,6941,3616,1
5005,1843,3866,1
5006,6574,1513,1
5007,1954,715,1
5008,6984,1662,1
5009,2768,1893,0
5010,6718,3316,1
5011,2006,2124,1
5012,1534,3897,0
5013,1012,2632,0
5014,6692,357,0
5015,6774,1613,0
5016,5400,2888,1
5017,4263,694,1
5018,1998,3683,1
5019,2620,2615,0
5020,1289,377,1
5021,6721,2839,1
5022,4183,2581,0
5023,4692,2677,0
5024,7053,1581,1
5025,5798,1489,1
5026,4618,513,1
5027,1400,2953,0
5028,635,913,0
5029,4561,2423,1
5030,4904,138,1
5031,3695,2502,0
5032,4552,3127,0
5033,176,2508,0
5034,1132,1218,0
5035,1669,2512,0
5036,143,2122,0
5037,5923,2034,1
5038,6207,1364,1
5039,3980,1500,1
5040,1818,1977,0
5041,2269,1295,1
5042,2281,347,0
5043,64,1494,1
5044,1546,2695,0
5045,1201,3059,1
5046,1045,4196,0
5047,3745,3037,0
5048,2977,3241,0
5049,6717,3654,0
5050,4072,2079,1
5051,4742,2752,0
5052,6260,82,0
5053,2016,4089,1
5054,6457,897,0
5055,5147,1431,1
5056,898,1119,1
5057,14,2767,0
5058,7077,3653,1
5059,1538,2486,0
5060,858,350,0
5061,7122,4114,1
5062,1714,3727,1
5063,6610,425,1
5064,5936,1746,1
5065,668,3493,1
5066,6316,1889,0
5067,5698,402,0
5068,4062,1967,1
5069,3010,3647,1
5070,2751,3608,1
5071,2754,2065,0
5072,227,1617,1
5073,4558,1716,0
5074,630,568,0
5075,74,2966,0
5076,5962,4205,0
5077,2365,399,1
5078,1620,2252,0
5079,5620,2407,0
5080,4685,2037,1
5081,1454,546,0
5082,2414,2393,0
5083,5720,886,1
5084,6545,1444,0
5085,4427,2700,0
5086,5518,1513,0
5087,3964,2420,0
5088,1533,3676,0
5089,2987,3562,1
5090,402,2488,0
5091,2432,970,0
5092,7074,4031,1
5093,1005,2187,0
5094,6489,1577,1
5095,341,1586,1
5096,6825,1304,1
5097,4039,1520,1
5098,6772,285,1
5099,1227,3967,0
5100,6163,2952,1
5101,2979,2971,0
5102,5690,2084,1
5103,89,1574,0
5104,3854,1328,0
5105,3615,1399,1
5106,1150,3766,0
5107,5272,164,1
5108,5711,3087,1
5109,5459,883,1
5110,34,1722,1
5111,6033,2313,0
5112,2805,3497,0
5113,6879,2025,1
5114,2176,2961,0
5115,2051,137,1
5116,6095,251,0
5117,4368,2054,0
5118,6123,3413,0
5119,1940,3829,0
5120,5092,2861,1
5121,1314,3249,1
5122,1136,3511,0
5123,5701,1975,1
5124,768,1491,1
5125,2682,1867,1
5126,4804,381,0
5127,5083,2387,1
5128,1683,2054,0
5129,2595,3942,1
5130,1529,332,1
5131,5612,4105,0
5132,5064,2441,0
5133,4179,3879,0
5134,6082,3129,0
5135,5899,3214,0
5136,1600,3372,0
5137,3166,2464,1
5138,3445,727,0
5139,4877,2183,1
5140,5825,3952,0
5141,3190,1046,0
5142,780,406,1
5143,2580,176,0
5144,5607,1314,0
5145,1209,2472,1
5146,2487,2119,1
5147,5659,1847,0
5148,4882,2285,0
5149,619,3099,1
5150,6155,496,1
5151,5211,1283,1
5152,4014,4173,0
5153,7033,904,0
5154,6998,2270,0
5155,1977,3526,1
5156,1145,2567,0
5157,6827,65,0
5158,5672,370,0
5159,2100,1053,0
5160,6097,3763,0
5161,6304,881,0
5162,2083,3197,0
5163,5662,2720,0
5164,2483,398,0
5165,726,2406,1
5166,1377,1933,1
5167,1250,271,0
5168,2741,3883,1
5169,6557,3364,0
5170,3406,2212,1
5171,2329,2425,1
5172,1820,2333,0
5173,6598,2037,1
5174,4757,1663,1
5175,4965,2930,1
5176,6186,2464,1
5177,2380,3290,1
5178,981,1252,0
5179,3793,3712,1
5180,4222,3934,1
5181,6100,2330,1
5182,645,3326,0
5183,5841,2578,1
5184,2358,1477,1
5185,5562,1961,1
5186,5276,250,1
5187,2594,3856,0
5188,3034,1458,1
5189,760,3242,0
5190,1140,3204,1
5191,4255,89,0
5192,2744,669,1
5193,3600,4060,0
5194,3240,1702,0
5195,3084,3012,1
5196,5663,4136,1
5197,7076,3687,1
5198,6637,1052,0
5199,6818,4110,1
5200,1264,2554,1
5201,3010,2257,0
5202,1925,514,1
5203,4172,1210,0
5204,4931,1690,1
5205,5799,784,1
5206,5503,1765,1
5207,6915,3735,1
5208,72,2548,0
5209,4992,3421,1
5210,5543,1195,1
5211,3059,358,0
5212,5741,337,0
5213,4280,816,0
5214,2582,2860,0
5215,4176,3152,1
5216,2666,3928,1
5217,1625,1521,0
5218,3003,451,1
5219,661,1506,0
5220,4825,2672,0
5221,3622,2765,0
5222,5695,2410,0
5223,3771,615,0
5224,2859,588,1
5225,5103,1166,0
5226,6268,2516,1
5227,5525,1690,1
5228,1906,4194,0
5229,5177,882,1
5230,3246,2960,0
5231,5092,3568,0
5232,6946,2178,1
5233,2725,3405,1
5234,677,654,0
5235,1775,3467,0
5236,6097,1718,0
5237,1685,3952,0
5238,4009,1093,0
5239,6282,1040,1
5240,3315,3867,0
5241,5459,1942,1
5242,3198,3463,1
5243,1491,1330,0
5244,3104,3734,1
5245,4877,2086,0
5246,4694,1331,1
5247,3762,3926,1
5248,6514,3793,1
5249,4313,413,0
5250,5829,1200,0
5251,6154,3806,0
5252,4837,519,0
5253,1532,1990,0
5254,4038,1678,0
5255,3394,3676,0
5256,5270,2878,1
5257,6643,186,1
5258,3116,1245,1
5259,3961,1525,0
5260,5414,325,0
5261,1301,545,0
5262,6677,2291,0
5263,631,3640,1
5264,5955,2038,1
5265,3964,2771,1
5266,5635,1780,1
5267,214,2886,1
5268,1752,2696,1
5269,6555,2652,0
5270,6010,2711,1
5271,3588,905,1
5272,6162,61,0
5273,5430,2496,0
5274,3936,3645,0
5275,5597,2958,0
5276,6114,2035,1
5277,1025,1,1
5278,5237,2024,1
5279,6049,1263,1
5280,3430,2612,1
5281,4766,179,0
5282,1898,3340,1
5283,1070,314,1
5284,3248,2375,1
5285,4869,1390,0
5286,3435,551,0
5287,3755,1374,1
5288,1939,508,0
5289,4301,3134,0
5290,6095,2179,1
5291,1066,114,0
5292,5137,726,1
5293,2601,2943,1
5294,2993,570,1
5295,5655,2181,1
5296,6538,3591,0
5297,126,441,0
5298,3141,3511,1
5299,647,3574,1
5300,2730,3067,0
5301,145,1359,1
5302,3420,3252,1
5303,4884,357,1
5304,3172,2883,1
5305,657,364,0
5306,430,1925,0
5307,7073,2226,0
5308,4207,891,1
5309,2511,1298,1
5310,4863,544,1
5311,177,726,0
5312,3284,3423,1
5313,2807,707,1
5314,3178,2262,1
5315,5611,2824,0
5316,3776,2865,0
5317,122,1284,1
5318,5414,71,0
5319,2830,87,1
5320,2184,3973,0
5321,3330,4106,0
5322,2028,1417,0
5323,4181,1803,1
5324,3275,2228,0
5325,6802,3711,0
5326,5950,262,0
5327,2997,2074,1
5328,4442,2723,0
5329,2184,3907,0
5330,5192,435,0
5331,4777,2474,1
5332,4353,3319,1
5333,2083,2958,0
5334,1985,2885,0
5335,1342,3444,1
5336,2176,89,1
5337,1275,2792,1
5338,4697,2498,0
5339,6870,2112,0
5340,7071,3778,1
5341,882,3535,0
5342,505,303,1
5343,5292,982,0
5344,4082,1552,0
5345,6879,2938,0
5346,2379,1291,1
5347,6949,2399,1
5348,4098,3091,1
5349,5906,1991,1
5350,1296,1644,0
5351,6139,2148,1
5352,4289,3060,0
5353,3673,1574,0
5354,6052,419,1
5355,6166,2298,0
5356,2529,3794,0
5357,559,2682,0
5358,2975,3809,0
5359,6903,1199,0
5360,381,2572,0
5361,5030,277,0
5362,905,615,0
5363,3157,3813,1
5364,6919,995,0
5365,4071,3006,0
5366,4631,1009,1
5367,589,1305,0
5368,6294,2684,0
5369,4465,3008,1
5370,3991,3993,0
5371,920,3240,1
5372,3844,2798,0
5373,4514,362,1
5374,5593,8,1
5375,6345,1604,1
5376,4672,582,0
5377,3110,4088,1
5378,1366,3848,1
5379,4175,1218,1
5380,5886,1059,1
5381,6015,2454,0
5382,2697,1474,0
5383,503,1622,1
5384,1465,2269,0
5385,6294,2723,1
5386,5350,607,1
5387,247,1886,1
5388,2065,2246,1
5389,872,1626,1
5390,3095,2338,0
5391,98,997,0
5392,6157,99,1
5393,1042,543,0
5394,942,3368,0
5395,6069,972,1
5396,483,4008,1
5397,2892,2972,0
5398,6236,328,1
5399,3890,3678,1
5400,5624,2915,0
5401,1407,867,0
5402,6463,3157,0
5403,555,1943,0
5404,2619,774,0
5405,3609,826,1
5406,586,2323,0
5407,6236,208,0
5408,6485,2969,0
5409,2903,3142,1
5410,6932,3626,1
5411,508,1172,1
5412,2680,3135,0
5413,5841,3997,0
5414,5583,829,1
5415,606,3151,1
5416,36,3504,1
5417,5797,1425,0
5418,687,3240,1
5419,6231,401,0
5420,6037,1481,0
5421,4039,2933,1
5422,2927,622,0
5423,2933,137,1
5424,2695,4054,1
5425,3521,1205,0
5426,81,597,1
5427,3807,2447,0
